time,wx (rad/s),wy (rad/s),wz (rad/s)
1.783689,-0.31,-0.01,6.70
1.783897,-0.39,0.06,6.61
1.785260,-0.47,0.13,6.51
1.787761,-0.55,0.22,6.40
1.790391,-0.63,0.31,6.28
1.792591,-0.70,0.42,6.16
1.794856,-0.76,0.54,6.03
1.798881,-0.83,0.67,5.89
1.799643,-0.88,0.82,5.74
1.802054,-0.94,0.98,5.59
1.804408,-0.99,1.15,5.42
1.806766,-1.04,1.33,5.24
1.808998,-1.08,1.52,5.05
1.811511,-1.11,1.70,4.85
1.813699,-1.14,1.87,4.64
1.816102,-1.16,2.02,4.43
1.818573,-1.17,2.16,4.22
1.820848,-1.18,2.27,3.99
1.823428,-1.18,2.36,3.76
1.825543,-1.19,2.42,3.52
1.827829,-1.18,2.47,3.27
1.830686,-1.17,2.49,3.02
1.832814,-1.16,2.51,2.77
1.835135,-1.14,2.52,2.52
1.838398,-1.11,2.51,2.28
1.839771,-1.08,2.47,2.04
1.842110,-1.04,2.41,1.80
1.844610,-0.98,2.31,1.57
1.847053,-0.92,2.20,1.34
1.849500,-0.85,2.09,1.13
1.851786,-0.78,2.01,0.92
1.854286,-0.70,1.92,0.72
1.856517,-0.61,1.83,0.53
1.858949,-0.53,1.73,0.34
1.861324,-0.43,1.60,0.17
1.863823,-0.34,1.47,-0.01
1.866140,-0.25,1.32,-0.17
1.869267,-0.15,1.18,-0.33
1.871121,-0.06,1.04,-0.48
1.873114,0.03,0.90,-0.64
1.875498,0.12,0.77,-0.79
1.885155,0.20,0.64,-0.94
1.885852,0.27,0.51,-1.09
1.886255,0.34,0.39,-1.23
1.886633,0.40,0.28,-1.37
1.887686,0.47,0.17,-1.50
1.889882,0.53,0.06,-1.62
1.891987,0.59,-0.05,-1.74
1.894272,0.64,-0.16,-1.86
1.898988,0.69,-0.27,-1.96
1.899435,0.73,-0.39,-2.06
1.901510,0.77,-0.51,-2.14
1.903772,0.79,-0.63,-2.22
1.906176,0.82,-0.75,-2.27
1.908823,0.86,-0.89,-2.27
1.911016,0.87,-0.99,-2.25
1.913306,0.83,-1.07,-2.23
1.916925,0.79,-1.28,-2.22
1.918475,0.79,-1.57,-2.27
1.920645,0.79,-1.72,-2.43
1.922969,0.67,-1.62,-2.64
1.925838,0.37,-1.38,-2.85
1.927645,-0.05,-1.13,-3.01
1.930107,-0.43,-0.91,-3.10
1.932686,-0.65,-0.64,-3.09
1.934891,-0.65,-0.22,-2.97
1.938426,-0.42,0.20,-2.77
1.939481,-0.00,0.20,-2.69
1.941948,0.59,-0.19,-3.04
1.944788,1.02,-0.53,-3.73
1.946997,1.19,-0.54,-4.59
1.949239,1.18,-0.26,-5.48
1.951535,1.10,0.10,-6.14
1.953997,1.11,0.38,-6.53
1.956467,1.12,0.66,-6.61
1.958675,1.11,1.05,-6.44
1.961330,1.10,1.53,-6.12
1.963836,1.10,1.93,-5.68
1.965887,1.11,2.21,-5.17
1.968326,1.12,2.31,-4.63
1.971158,1.15,2.14,-4.15
1.973003,1.22,1.71,-3.80
1.975176,1.31,1.12,-3.61
1.978769,1.40,0.53,-3.56
1.981437,1.45,0.07,-3.61
1.982668,1.43,-0.23,-3.72
1.984996,1.38,-0.37,-3.83
1.987214,1.30,-0.39,-3.90
1.989390,1.22,-0.35,-3.90
1.991803,1.17,-0.32,-3.84
1.994181,1.14,-0.31,-3.76
2.004370,1.13,-0.33,-3.65
2.005145,1.14,-0.39,-3.54
2.005537,1.15,-0.47,-3.42
2.005931,1.15,-0.55,-3.31
2.006306,1.15,-0.65,-3.22
2.008457,1.16,-0.76,-3.15
2.011673,1.16,-0.89,-3.07
2.022192,1.15,-1.02,-2.99
2.022681,1.13,-1.14,-2.90
2.022918,1.12,-1.25,-2.81
2.023146,1.11,-1.34,-2.74
2.023408,1.10,-1.43,-2.69
2.024858,1.08,-1.51,-2.66
2.027008,1.04,-1.54,-2.63
2.029632,0.98,-1.53,-2.58
2.032710,0.93,-1.48,-2.53
2.034211,0.89,-1.41,-2.47
2.037623,0.86,-1.35,-2.42
2.038897,0.84,-1.28,-2.38
2.041176,0.83,-1.19,-2.35
2.043591,0.81,-1.10,-2.32
2.047233,0.80,-1.01,-2.30
2.048876,0.79,-0.92,-2.27
2.051320,0.76,-0.84,-2.24
2.053343,0.71,-0.77,-2.22
2.055691,0.65,-0.73,-2.21
2.059290,0.58,-0.70,-2.20
2.060530,0.52,-0.67,-2.18
2.064003,0.48,-0.63,-2.14
2.066081,0.43,-0.59,-2.09
2.067932,0.40,-0.57,-2.03
2.069995,0.36,-0.58,-1.98
2.073466,0.33,-0.59,-1.94
2.074639,0.29,-0.62,-1.92
2.078475,0.26,-0.62,-1.89
2.080672,0.23,-0.62,-1.87
2.082204,0.20,-0.61,-1.85
2.084762,0.16,-0.59,-1.83
2.086742,0.11,-0.58,-1.80
2.089041,0.06,-0.58,-1.75
2.091339,0.01,-0.59,-1.70
2.093786,-0.04,-0.61,-1.66
2.103196,-0.07,-0.61,-1.60
2.103921,-0.11,-0.61,-1.55
2.104392,-0.15,-0.62,-1.50
2.104803,-0.19,-0.63,-1.45
2.105812,-0.23,-0.65,-1.38
2.108157,-0.26,-0.69,-1.32
2.110708,-0.27,-0.74,-1.28
2.113151,-0.26,-0.79,-1.24
2.118518,-0.25,-0.86,-1.18
2.119123,-0.22,-0.93,-1.09
2.119707,-0.21,-1.02,-0.94
2.122079,-0.21,-1.12,-0.77
2.124736,-0.22,-1.22,-0.59
2.126725,-0.26,-1.26,-0.42
2.129975,-0.31,-1.20,-0.29
2.131498,-0.34,-1.05,-0.21
2.133955,-0.36,-0.85,-0.20
2.138829,-0.34,-0.66,-0.23
2.139103,-0.29,-0.55,-0.29
2.141141,-0.27,-0.55,-0.36
2.144191,-0.26,-0.65,-0.42
2.145957,-0.26,-0.82,-0.48
2.148753,-0.25,-1.01,-0.54
2.150789,-0.25,-1.20,-0.61
2.153355,-0.23,-1.34,-0.68
2.155369,-0.19,-1.44,-0.76
2.158639,-0.17,-1.51,-0.82
2.160090,-0.16,-1.57,-0.87
2.164161,-0.16,-1.63,-0.90
2.165001,-0.16,-1.69,-0.92
2.167277,-0.16,-1.76,-0.94
2.169549,-0.14,-1.83,-0.96
2.171901,-0.10,-1.88,-0.98
2.175043,-0.06,-1.92,-1.00
2.176668,-0.02,-1.96,-1.01
2.180615,0.04,-1.98,-1.01
2.182053,0.10,-1.99,-1.01
2.183976,0.16,-2.00,-1.00
2.186461,0.20,-1.97,-1.00
2.188735,0.24,-1.92,-1.01
2.190929,0.27,-1.85,-1.02
2.193160,0.28,-1.79,-1.03
2.195663,0.29,-1.72,-1.05
2.202361,0.32,-1.63,-1.08
2.202996,0.33,-1.55,-1.13
2.203363,0.31,-1.47,-1.18
2.205363,0.28,-1.39,-1.26
2.208011,0.26,-1.29,-1.37
2.210155,0.23,-1.14,-1.52
2.212040,0.22,-0.95,-1.70
2.214815,0.22,-0.74,-1.91
2.218007,0.22,-0.53,-2.15
2.219171,0.22,-0.32,-2.40
2.221521,0.21,-0.15,-2.65
2.223859,0.18,-0.03,-2.87
2.226237,0.14,0.07,-3.06
2.228849,0.10,0.12,-3.23
2.231502,0.09,0.11,-3.38
2.233673,0.09,0.09,-3.53
2.235855,0.09,0.09,-3.67
2.238351,0.09,0.14,-3.80
2.240437,0.10,0.23,-3.91
2.242783,0.12,0.36,-4.00
2.245420,0.15,0.53,-4.10
2.247811,0.18,0.70,-4.19
2.250175,0.22,0.87,-4.27
2.252680,0.25,1.05,-4.35
2.254628,0.27,1.23,-4.41
2.259177,0.26,1.39,-4.46
2.259472,0.27,1.52,-4.50
2.261806,0.30,1.68,-4.56
2.264233,0.37,1.87,-4.66
2.267786,0.46,2.09,-4.77
2.269898,0.58,2.30,-4.86
2.271262,0.66,2.48,-4.90
2.273612,0.70,2.58,-4.89
2.277705,0.70,2.58,-4.85
2.278603,0.69,2.46,-4.79
2.283751,0.68,2.26,-4.73
2.284232,0.68,2.00,-4.66
2.286467,0.69,1.70,-4.59
2.288613,0.69,1.38,-4.51
2.290356,0.67,1.06,-4.43
2.292695,0.65,0.74,-4.35
2.295079,0.62,0.43,-4.26
2.298645,0.60,0.13,-4.17
2.299843,0.58,-0.16,-4.08
2.302204,0.57,-0.42,-4.00
2.304843,0.56,-0.67,-3.92
2.306861,0.56,-0.91,-3.84
2.309269,0.56,-1.12,-3.76
2.311732,0.56,-1.32,-3.69
2.314117,0.57,-1.50,-3.60
2.316427,0.58,-1.67,-3.51
2.318900,0.59,-1.81,-3.41
2.321171,0.60,-1.93,-3.30
2.323840,0.61,-2.02,-3.18
2.325894,0.61,-2.09,-3.06
2.328279,0.59,-2.13,-2.94
2.330771,0.56,-2.15,-2.81
2.334008,0.49,-2.15,-2.68
2.336312,0.41,-2.11,-2.56
2.338342,0.32,-2.04,-2.43
2.340042,0.22,-1.95,-2.31
2.344099,0.11,-1.86,-2.18
2.344843,0.02,-1.77,-2.05
2.348423,-0.07,-1.67,-1.92
2.349492,-0.14,-1.56,-1.77
2.352056,-0.21,-1.45,-1.63
2.354284,-0.27,-1.33,-1.48
2.359295,-0.32,-1.18,-1.33
2.359621,-0.37,-1.02,-1.19
2.362862,-0.42,-0.82,-1.05
2.365926,-0.47,-0.60,-0.91
2.366365,-0.51,-0.37,-0.75
2.369337,-0.54,-0.12,-0.59
2.371003,-0.55,0.11,-0.44
2.373242,-0.54,0.31,-0.30
2.375615,-0.54,0.49,-0.17
2.378368,-0.54,0.65,-0.05
2.381298,-0.57,0.77,0.07
2.384407,-0.61,0.88,0.17
2.386061,-0.68,0.97,0.27
2.387512,-0.75,1.04,0.39
2.389809,-0.83,1.08,0.51
2.392137,-0.90,1.10,0.65
2.394659,-0.95,1.10,0.82
2.399218,-1.00,1.08,1.00
2.399609,-1.03,1.05,1.21
2.402195,-1.05,1.03,1.44
2.407325,-1.06,1.00,1.68
2.407605,-1.07,0.96,1.93
2.408798,-1.07,0.91,2.20
2.411287,-1.08,0.87,2.46
2.413861,-1.09,0.83,2.73
2.415768,-1.10,0.80,3.00
2.418450,-1.11,0.78,3.26
2.422176,-1.13,0.78,3.52
2.423379,-1.14,0.80,3.77
2.425493,-1.15,0.85,4.01
2.429821,-1.16,0.92,4.24
2.430523,-1.15,0.99,4.46
2.433922,-1.15,1.06,4.67
2.434857,-1.13,1.12,4.87
2.438431,-1.11,1.18,5.05
2.439488,-1.10,1.23,5.22
2.441880,-1.08,1.27,5.37
2.444198,-1.07,1.29,5.51
2.447285,-1.05,1.31,5.65
2.449055,-1.04,1.32,5.77
2.451397,-1.03,1.32,5.89
2.453712,-1.02,1.31,6.01
2.456075,-1.00,1.28,6.12
2.458444,-0.99,1.25,6.23
2.460941,-0.97,1.20,6.34
2.463475,-0.95,1.14,6.45
2.465710,-0.94,1.07,6.57
2.467971,-0.93,1.00,6.67
2.470498,-0.92,0.92,6.77
2.472695,-0.91,0.85,6.86
2.475093,-0.89,0.77,6.95
2.478484,-0.86,0.71,7.03
2.481363,-0.84,0.64,7.12
2.482326,-0.81,0.58,7.20
2.485405,-0.78,0.53,7.29
2.487013,-0.75,0.49,7.37
2.489378,-0.72,0.44,7.46
2.491730,-0.69,0.39,7.54
2.494293,-0.67,0.34,7.63
2.497762,-0.65,0.28,7.72
2.498895,-0.66,0.21,7.81
2.501227,-0.66,0.16,7.90
2.503692,-0.63,0.15,8.00
2.505954,-0.59,0.17,8.09
2.508497,-0.53,0.20,8.17
2.511066,-0.48,0.23,8.26
2.513406,-0.43,0.23,8.34
2.515558,-0.39,0.21,8.41
2.518398,-0.38,0.15,8.47
2.520172,-0.38,0.09,8.53
2.522559,-0.40,0.03,8.58
2.524924,-0.42,-0.03,8.64
2.527330,-0.42,-0.07,8.69
2.529916,-0.41,-0.09,8.73
2.532111,-0.38,-0.09,8.75
2.534417,-0.36,-0.08,8.76
2.537968,-0.34,-0.06,8.75
2.539121,-0.33,-0.05,8.72
2.542358,-0.32,-0.04,8.67
2.543992,-0.32,-0.02,8.61
2.547559,-0.32,0.00,8.54
2.550456,-0.32,0.04,8.45
2.552423,-0.32,0.09,8.34
2.553565,-0.32,0.15,8.23
2.555833,-0.32,0.22,8.10
2.558498,-0.33,0.30,7.96
2.560711,-0.33,0.36,7.80
2.563465,-0.32,0.42,7.63
2.565419,-0.31,0.46,7.45
2.568145,-0.31,0.48,7.27
2.570120,-0.31,0.50,7.08
2.572487,-0.31,0.51,6.90
2.574761,-0.32,0.50,6.73
2.578322,-0.34,0.47,6.57
2.580075,-0.36,0.43,6.41
2.581888,-0.38,0.36,6.25
2.584599,-0.41,0.28,6.07
2.586713,-0.44,0.16,5.85
2.589052,-0.47,0.01,5.60
2.591444,-0.50,-0.14,5.31
2.593841,-0.53,-0.30,4.99
2.596309,-0.54,-0.44,4.65
2.598918,-0.53,-0.54,4.30
2.602638,-0.52,-0.58,3.95
2.603799,-0.50,-0.58,3.60
2.607938,-0.47,-0.53,3.27
2.608449,-0.45,-0.43,2.95
2.610368,-0.44,-0.31,2.63
2.613375,-0.43,-0.14,2.31
2.615116,-0.41,0.07,2.01
2.618447,-0.40,0.31,1.71
2.619752,-0.38,0.52,1.43
2.622299,-0.35,0.67,1.15
2.624547,-0.31,0.79,0.88
2.627234,-0.27,0.90,0.61
2.629520,-0.23,0.98,0.35
2.631794,-0.18,1.06,0.11
2.634220,-0.14,1.11,-0.13
2.636868,-0.10,1.13,-0.36
2.638767,-0.05,1.14,-0.57
2.641077,0.00,1.14,-0.78
2.643527,0.06,1.14,-0.98
2.646078,0.12,1.13,-1.17
2.648624,0.18,1.10,-1.35
2.650736,0.24,1.07,-1.53
2.653072,0.29,1.03,-1.70
2.655579,0.35,0.99,-1.88
2.658577,0.40,0.96,-2.05
2.660150,0.43,0.92,-2.21
2.662905,0.46,0.89,-2.37
2.665736,0.48,0.85,-2.51
2.667840,0.49,0.80,-2.63
2.669634,0.50,0.74,-2.74
2.673132,0.51,0.69,-2.82
2.674382,0.52,0.64,-2.88
2.678835,0.54,0.61,-2.88
2.679134,0.57,0.70,-2.88
2.681923,0.64,0.73,-2.89
2.684418,0.76,0.60,-2.93
2.686166,0.88,0.63,-3.04
2.693056,0.85,0.89,-3.17
2.693408,0.60,1.13,-3.23
2.693842,0.19,1.31,-3.10
2.695812,-0.26,1.65,-2.90
2.698467,-0.57,1.76,-2.35
2.700992,-0.56,0.98,-1.72
2.703114,-0.19,-0.78,-1.41
2.705256,0.22,-2.66,-1.61
2.707648,0.57,-4.16,-2.33
2.709970,0.83,-4.77,-3.50
2.712339,0.94,-4.31,-5.01
2.714604,1.01,-3.00,-6.71
2.718082,1.15,-1.43,-8.14
2.719298,1.33,-0.09,-8.99
2.722058,1.41,1.04,-9.14
2.723967,1.31,2.10,-8.66
2.726439,1.24,2.97,-7.82
2.728728,1.16,3.53,-6.81
2.731228,1.11,3.68,-5.78
2.733553,1.15,3.37,-4.84
2.735891,1.33,2.63,-4.05
2.738435,1.53,1.51,-3.45
2.740667,1.63,0.30,-3.11
2.743372,1.63,-0.67,-3.07
2.745531,1.53,-1.25,-3.29
2.747845,1.40,-1.46,-3.69
2.750410,1.27,-1.33,-4.16
2.752609,1.17,-0.94,-4.58
2.755006,1.08,-0.49,-4.81
2.758507,0.96,-0.19,-4.81
2.759686,0.86,-0.09,-4.65
2.761976,0.84,-0.15,-4.40
2.764584,0.87,-0.34,-4.11
2.766856,0.94,-0.59,-3.84
2.769261,1.01,-0.86,-3.61
2.771505,1.08,-1.08,-3.44
2.774594,1.12,-1.24,-3.34
2.776855,1.11,-1.33,-3.30
2.778797,1.07,-1.37,-3.29
2.782479,1.02,-1.37,-3.29
2.783453,0.96,-1.36,-3.29
2.786382,0.90,-1.35,-3.25
2.788188,0.85,-1.35,-3.19
2.791067,0.82,-1.38,-3.12
2.792927,0.80,-1.43,-3.04
2.795273,0.79,-1.48,-2.97
2.798523,0.80,-1.48,-2.91
2.800076,0.82,-1.45,-2.87
2.802554,0.83,-1.38,-2.84
2.804829,0.81,-1.26,-2.83
2.807206,0.76,-1.10,-2.81
2.809503,0.69,-0.94,-2.80
2.812008,0.60,-0.80,-2.80
2.814433,0.51,-0.69,-2.78
2.817801,0.44,-0.62,-2.77
2.818989,0.39,-0.57,-2.73
2.821354,0.36,-0.55,-2.66
2.823832,0.34,-0.55,-2.57
2.827044,0.32,-0.58,-2.47
2.829497,0.30,-0.64,-2.37
2.831544,0.28,-0.70,-2.30
2.833208,0.27,-0.74,-2.24
2.835765,0.26,-0.78,-2.19
2.838953,0.23,-0.80,-2.16
2.841473,0.18,-0.82,-2.12
2.843648,0.13,-0.83,-2.08
2.846686,0.07,-0.83,-2.05
2.848370,0.02,-0.82,-2.01
2.849968,-0.02,-0.78,-1.94
2.852565,-0.05,-0.75,-1.87
2.854622,-0.09,-0.73,-1.80
2.858194,-0.13,-0.71,-1.73
2.859271,-0.18,-0.70,-1.66
2.862446,-0.23,-0.70,-1.61
2.865245,-0.27,-0.71,-1.57
2.866567,-0.30,-0.73,-1.55
2.869500,-0.30,-0.75,-1.51
2.871168,-0.29,-0.77,-1.41
2.873713,-0.29,-0.81,-1.27
2.876478,-0.29,-0.86,-1.10
2.878513,-0.29,-0.88,-0.93
2.880832,-0.32,-0.86,-0.76
2.883007,-0.35,-0.78,-0.61
2.885336,-0.38,-0.65,-0.48
2.887739,-0.39,-0.49,-0.40
2.890065,-0.37,-0.36,-0.35
2.892635,-0.32,-0.28,-0.32
2.894827,-0.29,-0.28,-0.30
2.899156,-0.27,-0.32,-0.28
2.899593,-0.27,-0.38,-0.27
2.903387,-0.28,-0.46,-0.29
2.904693,-0.27,-0.56,-0.35
2.906775,-0.28,-0.71,-0.43
2.909228,-0.27,-0.91,-0.55
2.911478,-0.25,-1.11,-0.68
2.914049,-0.24,-1.28,-0.80
2.916201,-0.24,-1.41,-0.89
2.918553,-0.24,-1.51,-0.94
2.920987,-0.23,-1.59,-0.96
2.923683,-0.20,-1.68,-0.94
2.925952,-0.14,-1.77,-0.89
2.928019,-0.07,-1.89,-0.82
2.930642,0.00,-2.02,-0.76
2.932871,0.08,-2.15,-0.72
2.935255,0.17,-2.29,-0.69
2.938558,0.24,-2.41,-0.67
2.939909,0.31,-2.52,-0.65
2.942916,0.35,-2.61,-0.64
2.944746,0.38,-2.66,-0.63
2.947483,0.41,-2.67,-0.63
2.949578,0.47,-2.67,-0.63
2.952026,0.51,-2.64,-0.65
2.954353,0.52,-2.61,-0.68
2.956566,0.48,-2.58,-0.74
2.959053,0.44,-2.55,-0.82
2.961144,0.41,-2.51,-0.94
2.964038,0.39,-2.41,-1.11
2.965901,0.38,-2.26,-1.32
2.968643,0.39,-2.05,-1.57
2.971174,0.38,-1.82,-1.84
2.972991,0.33,-1.60,-2.10
2.975707,0.28,-1.42,-2.35
2.978373,0.27,-1.24,-2.60
2.980572,0.19,-1.06,-2.82
2.982663,0.15,-0.97,-3.02
2.985317,0.14,-1.01,-3.19
2.987391,0.15,-1.06,-3.33
2.989613,0.15,-1.04,-3.46
2.992002,0.12,-0.95,-3.57
2.994837,0.11,-0.85,-3.67
2.998514,0.12,-0.74,-3.74
2.999257,0.14,-0.62,-3.78
3.001467,0.15,-0.50,-3.81
3.007410,0.14,-0.36,-3.84
3.007535,0.12,-0.19,-3.87
3.008645,0.12,0.04,-3.90
3.010829,0.15,0.33,-3.95
3.013523,0.21,0.65,-4.02
3.015634,0.28,0.99,-4.11
3.018359,0.35,1.31,-4.18
3.020565,0.41,1.56,-4.22
3.022916,0.42,1.71,-4.22
3.025295,0.41,1.74,-4.18
3.027679,0.39,1.66,-4.12
3.029989,0.38,1.51,-4.05
3.032328,0.38,1.33,-3.98
3.035100,0.39,1.13,-3.91
3.038284,0.40,0.95,-3.84
3.039443,0.41,0.79,-3.79
3.041885,0.39,0.64,-3.74
3.044195,0.38,0.49,-3.71
3.047151,0.37,0.35,-3.68
3.049021,0.36,0.20,-3.66
3.051278,0.34,0.06,-3.63
3.053825,0.32,-0.07,-3.61
3.055968,0.30,-0.19,-3.58
3.058575,0.29,-0.31,-3.54
3.060756,0.28,-0.42,-3.51
3.063810,0.27,-0.52,-3.47
3.065735,0.26,-0.63,-3.43
3.068008,0.26,-0.72,-3.40
3.070644,0.27,-0.81,-3.35
3.072937,0.27,-0.88,-3.30
3.075051,0.27,-0.94,-3.25
3.078528,0.26,-0.99,-3.18
3.079784,0.24,-1.03,-3.11
3.082285,0.20,-1.07,-3.03
3.084727,0.15,-1.08,-2.94
3.087995,0.08,-1.08,-2.85
3.089222,0.01,-1.05,-2.74
3.091695,-0.07,-0.99,-2.64
3.093943,-0.14,-0.90,-2.54
3.096847,-0.22,-0.80,-2.43
3.099655,-0.30,-0.72,-2.32
3.101244,-0.38,-0.64,-2.20
3.105239,-0.44,-0.56,-2.08
3.105868,-0.50,-0.50,-1.95
3.108991,-0.54,-0.43,-1.82
3.110655,-0.57,-0.37,-1.68
3.112965,-0.59,-0.29,-1.55
3.115433,-0.60,-0.19,-1.42
3.118542,-0.61,-0.08,-1.29
3.120127,-0.64,0.04,-1.15
3.122433,-0.66,0.19,-1.01
3.124832,-0.68,0.35,-0.87
3.127115,-0.68,0.52,-0.74
3.129678,-0.67,0.68,-0.61
3.132050,-0.67,0.83,-0.49
3.135146,-0.66,0.97,-0.38
3.137864,-0.66,1.08,-0.27
3.139098,-0.67,1.17,-0.18
3.141468,-0.70,1.23,-0.09
3.143826,-0.74,1.28,-0.01
3.147406,-0.78,1.30,0.09
3.150024,-0.82,1.31,0.22
3.151117,-0.85,1.31,0.36
3.153321,-0.87,1.30,0.52
3.155665,-0.89,1.28,0.71
3.158533,-0.91,1.25,0.93
3.160351,-0.92,1.21,1.16
3.162721,-0.94,1.17,1.42
3.165288,-0.94,1.11,1.69
3.168594,-0.94,1.06,1.96
3.170970,-0.94,1.01,2.24
3.172295,-0.95,0.96,2.51
3.175179,-0.96,0.92,2.78
3.178629,-0.97,0.89,3.05
3.179382,-0.98,0.87,3.32
3.184546,-0.98,0.85,3.58
3.184962,-0.97,0.84,3.83
3.187258,-0.95,0.84,4.08
3.188861,-0.93,0.84,4.31
3.191194,-0.91,0.84,4.53
3.193706,-0.88,0.83,4.74
3.196037,-0.85,0.82,4.94
3.201694,-0.82,0.81,5.12
3.202007,-0.79,0.80,5.28
3.203762,-0.76,0.80,5.43
3.206441,-0.74,0.80,5.57
3.207819,-0.71,0.80,5.70
3.210243,-0.68,0.80,5.83
3.212691,-0.65,0.81,5.95
3.214983,-0.62,0.80,6.08
3.218574,-0.59,0.79,6.20
3.219663,-0.56,0.77,6.31
3.222047,-0.53,0.74,6.43
3.224796,-0.50,0.71,6.54
3.226760,-0.47,0.69,6.64
3.229179,-0.45,0.68,6.75
3.231519,-0.43,0.67,6.84
3.234023,-0.40,0.66,6.93
3.236464,-0.36,0.65,7.02
3.238656,-0.33,0.63,7.11
3.241196,-0.29,0.61,7.21
3.243357,-0.26,0.59,7.31
3.245719,-0.23,0.55,7.42
3.248118,-0.21,0.50,7.52
3.250589,-0.21,0.45,7.62
3.252967,-0.21,0.40,7.72
3.255249,-0.22,0.36,7.82
3.259222,-0.21,0.34,7.92
3.259949,-0.18,0.35,8.02
3.262620,-0.13,0.37,8.10
3.265417,-0.08,0.38,8.19
3.268676,-0.05,0.37,8.26
3.269515,-0.05,0.34,8.34
3.271855,-0.08,0.27,8.40
3.274172,-0.11,0.20,8.46
3.278806,-0.14,0.14,8.52
3.279191,-0.15,0.09,8.57
3.281953,-0.16,0.05,8.62
3.283811,-0.17,0.04,8.65
3.286162,-0.17,0.05,8.67
3.288588,-0.18,0.05,8.68
3.290812,-0.18,0.05,8.68
3.293094,-0.20,0.04,8.66
3.295509,-0.23,0.04,8.63
3.300562,-0.26,0.04,8.59
3.300955,-0.29,0.05,8.54
3.302900,-0.33,0.07,8.48
3.305340,-0.36,0.11,8.41
3.307747,-0.37,0.17,8.31
3.309942,-0.38,0.24,8.21
3.312560,-0.38,0.30,8.10
3.314610,-0.39,0.36,7.98
3.318216,-0.41,0.41,7.86
3.319389,-0.44,0.45,7.72
3.321513,-0.46,0.48,7.58
3.323997,-0.47,0.50,7.44
3.326282,-0.47,0.52,7.29
3.328824,-0.47,0.55,7.14
3.331844,-0.48,0.58,6.99
3.333588,-0.48,0.60,6.84
3.335847,-0.47,0.62,6.68
3.338363,-0.47,0.62,6.51
3.340661,-0.48,0.60,6.33
3.342960,-0.48,0.57,6.13
3.345475,-0.49,0.53,5.92
3.348863,-0.52,0.48,5.70
3.351192,-0.55,0.41,5.46
3.353448,-0.58,0.34,5.20
3.354740,-0.59,0.25,4.92
3.358679,-0.57,0.17,4.62
3.359572,-0.55,0.11,4.32
3.363312,-0.51,0.09,4.02
3.365536,-0.47,0.11,3.72
3.367867,-0.43,0.14,3.43
3.369068,-0.39,0.17,3.15
3.371526,-0.35,0.17,2.86
3.373815,-0.32,0.16,2.58
3.376080,-0.30,0.16,2.30
3.378586,-0.28,0.17,2.02
3.380804,-0.24,0.19,1.75
3.383830,-0.20,0.22,1.48
3.387201,-0.16,0.23,1.22
3.388598,-0.12,0.22,0.97
3.390296,-0.08,0.18,0.72
3.392774,-0.05,0.12,0.48
3.395221,-0.01,0.06,0.24
3.400436,0.02,-0.01,0.01
3.400880,0.04,-0.08,-0.23
3.405582,0.06,-0.12,-0.46
3.405920,0.08,-0.15,-0.70
3.407086,0.11,-0.17,-0.93
3.409264,0.13,-0.19,-1.15
3.411632,0.16,-0.23,-1.38
3.414545,0.19,-0.28,-1.60
3.416397,0.22,-0.35,-1.82
3.418753,0.26,-0.41,-2.03
3.421172,0.29,-0.47,-2.24
3.423625,0.32,-0.52,-2.46
3.425863,0.35,-0.56,-2.67
3.428319,0.38,-0.59,-2.87
3.430756,0.39,-0.60,-3.07
3.433084,0.40,-0.59,-3.24
3.435365,0.40,-0.56,-3.39
3.438402,0.39,-0.53,-3.53
3.440072,0.38,-0.50,-3.64
3.443162,0.37,-0.48,-3.72
3.444861,0.35,-0.48,-3.78
3.447783,0.33,-0.48,-3.81
3.449807,0.30,-0.49,-3.82
3.452029,0.28,-0.50,-3.79
3.454425,0.19,-0.39,-3.73
3.457835,0.05,-0.06,-3.64
3.460143,-0.09,0.32,-3.53
3.461556,-0.20,0.80,-3.39
3.464944,-0.26,1.55,-3.23
3.467087,-0.33,2.41,-2.98
3.468932,-0.40,3.07,-2.57
3.471194,-0.34,2.91,-1.89
3.473256,-0.14,1.41,-0.90
3.475635,-0.18,-1.17,-0.00
3.478440,-0.37,-3.85,0.37
3.482076,-0.34,-5.77,0.06
3.482965,-0.29,-6.72,-0.91
3.486784,-0.10,-6.74,-2.48
3.488571,0.33,-5.85,-4.57
3.490648,0.68,-3.87,-6.87
3.492371,0.88,-1.10,-8.97
3.494947,1.24,1.55,-10.60
3.505128,1.59,3.26,-11.51
3.505663,1.56,4.25,-11.58
3.506027,1.23,4.85,-10.85
3.506466,0.89,5.20,-9.57
3.506820,0.75,5.28,-7.90
3.508966,0.89,4.93,-6.05
3.511312,1.17,3.93,-4.31
3.513700,1.45,2.34,-3.04
3.521228,1.64,0.56,-2.37
3.521709,1.65,-1.15,-2.27
3.521974,1.47,-2.51,-2.67
3.523096,1.20,-3.30,-3.37
3.525500,0.98,-3.25,-4.14
3.528403,0.88,-2.53,-4.80
3.530215,0.84,-1.58,-5.14
3.532839,0.77,-0.84,-5.16
3.536190,0.64,-0.50,-4.98
3.538651,0.59,-0.50,-4.66
3.539698,0.59,-0.69,-4.29
3.542050,0.66,-0.98,-3.94
3.544547,0.73,-1.20,-3.66
3.546875,0.76,-1.30,-3.50
3.549592,0.76,-1.29,-3.46
3.552460,0.72,-1.26,-3.46
